timestamp,headX,headY,headZ,handPosX,handPosY,handPosZ,handRotX,handRotY,handRotZ
1676789931204,-0.253,0.561,-0.491,-0.356,0.385,-0.291,351.820,290.821,336.898
1676789931217,-0.253,0.561,-0.491,-0.350,0.380,-0.288,352.674,292.288,338.639
1676789931232,-0.253,0.561,-0.491,-0.344,0.375,-0.285,353.626,293.675,340.449
1676789931246,-0.253,0.561,-0.491,-0.338,0.371,-0.283,354.412,294.813,341.813
1676789931260,-0.254,0.561,-0.492,-0.330,0.366,-0.279,355.658,296.413,343.531
1676789931274,-0.254,0.561,-0.492,-0.321,0.360,-0.276,357.063,298.485,345.293
1676789931287,-0.254,0.561,-0.492,-0.312,0.355,-0.272,358.515,300.905,347.002
1676789931301,-0.254,0.561,-0.492,-0.302,0.350,-0.267,0.244,303.498,349.050
1676789931315,-0.255,0.561,-0.492,-0.291,0.344,-0.263,1.780,306.037,350.683
1676789931329,-0.255,0.562,-0.493,-0.278,0.339,-0.258,3.062,308.779,352.560
1676789931343,-0.255,0.562,-0.493,-0.266,0.335,-0.254,3.775,311.744,354.499
1676789931356,-0.255,0.562,-0.493,-0.254,0.330,-0.249,4.321,314.644,356.612
1676789931370,-0.255,0.562,-0.493,-0.239,0.326,-0.245,4.345,318.033,359.360
1676789931385,-0.255,0.562,-0.493,-0.224,0.323,-0.240,4.191,321.172,1.920
1676789931398,-0.255,0.562,-0.493,-0.209,0.320,-0.235,4.118,324.092,4.035
1676789931413,-0.255,0.562,-0.493,-0.193,0.317,-0.232,4.111,326.569,5.082
1676789931426,-0.255,0.563,-0.493,-0.176,0.315,-0.228,4.312,329.170,5.307
1676789931440,-0.255,0.563,-0.493,-0.160,0.313,-0.224,4.279,331.852,5.905
1676789931454,-0.254,0.563,-0.493,-0.142,0.311,-0.221,4.110,334.810,5.594
1676789931468,-0.253,0.563,-0.494,-0.123,0.310,-0.217,3.635,338.131,5.436
1676789931481,-0.253,0.563,-0.494,-0.104,0.310,-0.214,2.829,341.355,5.743
1676789931495,-0.252,0.563,-0.494,-0.084,0.309,-0.212,1.963,344.872,6.680
1676789931509,-0.251,0.563,-0.494,-0.065,0.309,-0.210,1.235,348.128,7.240
1676789931524,-0.249,0.563,-0.494,-0.046,0.310,-0.209,0.953,350.982,6.739
1676789931537,-0.247,0.563,-0.494,-0.026,0.310,-0.208,0.962,353.741,5.590
1676789931551,-0.246,0.563,-0.494,-0.007,0.311,-0.208,0.829,356.661,4.906
1676789931565,-0.244,0.563,-0.494,0.014,0.312,-0.208,0.812,359.860,3.908
